book,chapter,verse,verse_id,canonical_reference,full_text,text_clean,word_count,sources,source_count,primary_source,source_sequence,text_J,text_E,text_P,text_R,text_UNKNOWN,source_percentages,source_confidence,narrative_context,theological_themes,literary_features,cross_references,redaction_indicators,source_boundaries,translation_notes,scholarly_notes,metadata
Exodus,1,1,Exodus_1_1,Exodus 1:1,"Now these are the names of the children of Israel, which came into Egypt; every man and his household came with Jacob.","Now these are the names of the children of Israel, which came into Egypt; every man and his household came with Jacob.",22,P,1,P,P,,,"Now these are the names of the children of Israel, which came into Egypt; every man and his household came with Jacob.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,2,Exodus_1_2,Exodus 1:2,"Reuben, Simeon, Levi, and Judah,","Reuben, Simeon, Levi, and Judah,",5,P,1,P,P,,,"Reuben, Simeon, Levi, and Judah,",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,3,Exodus_1_3,Exodus 1:3,"Issachar, Zebulun, and Benjamin,","Issachar, Zebulun, and Benjamin,",4,P,1,P,P,,,"Issachar, Zebulun, and Benjamin,",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,4,Exodus_1_4,Exodus 1:4,"Dan, and Naphtali, Gad, and Asher.","Dan, and Naphtali, Gad, and Asher.",6,P,1,P,P,,,"Dan, and Naphtali, Gad, and Asher.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,5,Exodus_1_5,Exodus 1:5,And all the souls that came out of the loins of Jacob were seventy souls: for Joseph was in Egypt already.,And all the souls that came out of the loins of Jacob were seventy souls: for Joseph was in Egypt already.,21,P,1,P,P,,,And all the souls that came out of the loins of Jacob were seventy souls: for Joseph was in Egypt already.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,6,Exodus_1_6,Exodus 1:6,"And Joseph died, and all his brethren, and all that generation.","And Joseph died, and all his brethren, and all that generation.",11,J,1,J,J,"And Joseph died, and all his brethren, and all that generation.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,7,Exodus_1_7,Exodus 1:7,"And the children of Israel were fruitful, and increased abundantly, and multiplied, and waxed exceeding mighty; and the land was filled with them.","And the children of Israel were fruitful, and increased abundantly, and multiplied, and waxed exceeding mighty; and the land was filled with them.",23,P,1,P,P,,,"And the children of Israel were fruitful, and increased abundantly, and multiplied, and waxed exceeding mighty; and the land was filled with them.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,8,Exodus_1_8,Exodus 1:8,"Now there arose up a new king over Egypt, which knew not Joseph.","Now there arose up a new king over Egypt, which knew not Joseph.",13,J,1,J,J,"Now there arose up a new king over Egypt, which knew not Joseph.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,9,Exodus_1_9,Exodus 1:9,"And he said unto his people, Behold, the people of the children of Israel are more and mightier than we:","And he said unto his people, Behold, the people of the children of Israel are more and mightier than we:",20,J,1,J,J,"And he said unto his people, Behold, the people of the children of Israel are more and mightier than we:",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,10,Exodus_1_10,Exodus 1:10,"Come on, let us deal wisely with them; lest they multiply, and it come to pass, that, when there falleth out any war, they join also unto our enemies, and fight against us, and so get them up out of the land.","Come on, let us deal wisely with them; lest they multiply, and it come to pass, that, when there falleth out any war, they join also unto our enemies, and fight against us, and so get them up out of the land.",42,J,1,J,J,"Come on, let us deal wisely with them; lest they multiply, and it come to pass, that, when there falleth out any war, they join also unto our enemies, and fight against us, and so get them up out of the land.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,11,Exodus_1_11,Exodus 1:11,"Therefore they did set over them taskmasters to afflict them with their burdens. And they built for Pharaoh treasure cities, Pithom and Raamses.","Therefore they did set over them taskmasters to afflict them with their burdens. And they built for Pharaoh treasure cities, Pithom and Raamses.",23,J,1,J,J,"Therefore they did set over them taskmasters to afflict them with their burdens. And they built for Pharaoh treasure cities, Pithom and Raamses.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,12,Exodus_1_12,Exodus 1:12,"But the more they afflicted them, the more they multiplied and grew. And they were grieved because of the children of Israel.","But the more they afflicted them, the more they multiplied and grew. And they were grieved because of the children of Israel.",22,J,1,J,J,"But the more they afflicted them, the more they multiplied and grew. And they were grieved because of the children of Israel.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,13,Exodus_1_13,Exodus 1:13,And the Egyptians made the children of Israel to serve with rigour:,And the Egyptians made the children of Israel to serve with rigour:,12,P,1,P,P,,,And the Egyptians made the children of Israel to serve with rigour:,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,14,Exodus_1_14,Exodus 1:14,"And they made their lives bitter with hard bondage, in morter, and in brick, and in all manner of service in the field: all their service, wherein they made them serve, was with rigour.","And they made their lives bitter with hard bondage, in morter, and in brick, and in all manner of service in the field: all their service, wherein they made them serve, was with rigour.",34,P,1,P,P,,,"And they made their lives bitter with hard bondage, in morter, and in brick, and in all manner of service in the field: all their service, wherein they made them serve, was with rigour.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,15,Exodus_1_15,Exodus 1:15,"And the king of Egypt spake to the Hebrew midwives, of which the name of the one was Shiphrah, and the name of the other Puah:","And the king of Egypt spake to the Hebrew midwives, of which the name of the one was Shiphrah, and the name of the other Puah:",26,E,1,E,E,,"And the king of Egypt spake to the Hebrew midwives, of which the name of the one was Shiphrah, and the name of the other Puah:",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,16,Exodus_1_16,Exodus 1:16,"And he said, When ye do the office of a midwife to the Hebrew women, and see them upon the stools; if it be a son, then ye shall kill him: but if it be a daughter, then she shall live.","And he said, When ye do the office of a midwife to the Hebrew women, and see them upon the stools; if it be a son, then ye shall kill him: but if it be a daughter, then she shall live.",41,E,1,E,E,,"And he said, When ye do the office of a midwife to the Hebrew women, and see them upon the stools; if it be a son, then ye shall kill him: but if it be a daughter, then she shall live.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,17,Exodus_1_17,Exodus 1:17,"But the midwives feared God, and did not as the king of Egypt commanded them, but saved the men children alive.","But the midwives feared God, and did not as the king of Egypt commanded them, but saved the men children alive.",21,E,1,E,E,,"But the midwives feared God, and did not as the king of Egypt commanded them, but saved the men children alive.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,18,Exodus_1_18,Exodus 1:18,"And the king of Egypt called for the midwives, and said unto them, Why have ye done this thing, and have saved the men children alive?","And the king of Egypt called for the midwives, and said unto them, Why have ye done this thing, and have saved the men children alive?",26,E,1,E,E,,"And the king of Egypt called for the midwives, and said unto them, Why have ye done this thing, and have saved the men children alive?",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,19,Exodus_1_19,Exodus 1:19,"And the midwives said unto Pharaoh, Because the Hebrew women are not as the Egyptian women; for they are lively, and are delivered ere the midwives come in unto them.","And the midwives said unto Pharaoh, Because the Hebrew women are not as the Egyptian women; for they are lively, and are delivered ere the midwives come in unto them.",30,E,1,E,E,,"And the midwives said unto Pharaoh, Because the Hebrew women are not as the Egyptian women; for they are lively, and are delivered ere the midwives come in unto them.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,20,Exodus_1_20,Exodus 1:20,"Therefore God dealt well with the midwives: and the people multiplied, and waxed very mighty.","Therefore God dealt well with the midwives: and the people multiplied, and waxed very mighty.",15,E,1,E,E,,"Therefore God dealt well with the midwives: and the people multiplied, and waxed very mighty.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,21,Exodus_1_21,Exodus 1:21,"And it came to pass, because the midwives feared God, that he made them houses.","And it came to pass, because the midwives feared God, that he made them houses.",15,E,1,E,E,,"And it came to pass, because the midwives feared God, that he made them houses.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,1,22,Exodus_1_22,Exodus 1:22,"And Pharaoh charged all his people, saying, Every son that is born ye shall cast into the river, and every daughter ye shall save alive.","And Pharaoh charged all his people, saying, Every son that is born ye shall cast into the river, and every daughter ye shall save alive.",25,E,1,E,E,,"And Pharaoh charged all his people, saying, Every son that is born ye shall cast into the river, and every daughter ye shall save alive.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,1,Exodus_2_1,Exodus 2:1,"And there went a man of the house of Levi, and took to wife a daughter of Levi.","And there went a man of the house of Levi, and took to wife a daughter of Levi.",18,E,1,E,E,,"And there went a man of the house of Levi, and took to wife a daughter of Levi.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,2,Exodus_2_2,Exodus 2:2,"And the woman conceived, and bare a son: and when she saw him that he was a goodly child, she hid him three months.","And the woman conceived, and bare a son: and when she saw him that he was a goodly child, she hid him three months.",24,E,1,E,E,,"And the woman conceived, and bare a son: and when she saw him that he was a goodly child, she hid him three months.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,3,Exodus_2_3,Exodus 2:3,"And when she could not longer hide him, she took for him an ark of bulrushes, and daubed it with slime and with pitch, and put the child therein; and she laid it in the flags by the river's brink.","And when she could not longer hide him, she took for him an ark of bulrushes, and daubed it with slime and with pitch, and put the child therein; and she laid it in the flags by the river's brink.",40,E,1,E,E,,"And when she could not longer hide him, she took for him an ark of bulrushes, and daubed it with slime and with pitch, and put the child therein; and she laid it in the flags by the river's brink.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,4,Exodus_2_4,Exodus 2:4,"And his sister stood afar off, to wit what would be done to him.","And his sister stood afar off, to wit what would be done to him.",14,E,1,E,E,,"And his sister stood afar off, to wit what would be done to him.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,5,Exodus_2_5,Exodus 2:5,"And the daughter of Pharaoh came down to wash herself at the river; and her maidens walked along by the river's side; and when she saw the ark among the flags, she sent her maid to fetch it.","And the daughter of Pharaoh came down to wash herself at the river; and her maidens walked along by the river's side; and when she saw the ark among the flags, she sent her maid to fetch it.",38,E,1,E,E,,"And the daughter of Pharaoh came down to wash herself at the river; and her maidens walked along by the river's side; and when she saw the ark among the flags, she sent her maid to fetch it.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,6,Exodus_2_6,Exodus 2:6,"And when she had opened it, she saw the child: and, behold, the babe wept. And she had compassion on him, and said, This is one of the Hebrews' children.","And when she had opened it, she saw the child: and, behold, the babe wept. And she had compassion on him, and said, This is one of the Hebrews' children.",30,E,1,E,E,,"And when she had opened it, she saw the child: and, behold, the babe wept. And she had compassion on him, and said, This is one of the Hebrews' children.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,7,Exodus_2_7,Exodus 2:7,"Then said his sister to Pharaoh's daughter, Shall I go and call to thee a nurse of the Hebrew women, that she may nurse the child for thee?","Then said his sister to Pharaoh's daughter, Shall I go and call to thee a nurse of the Hebrew women, that she may nurse the child for thee?",28,E,1,E,E,,"Then said his sister to Pharaoh's daughter, Shall I go and call to thee a nurse of the Hebrew women, that she may nurse the child for thee?",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,8,Exodus_2_8,Exodus 2:8,"And Pharaoh's daughter said to her, Go. And the maid went and called the child's mother.","And Pharaoh's daughter said to her, Go. And the maid went and called the child's mother.",16,E,1,E,E,,"And Pharaoh's daughter said to her, Go. And the maid went and called the child's mother.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,9,Exodus_2_9,Exodus 2:9,"And Pharaoh's daughter said unto her, Take this child away, and nurse it for me, and I will give thee thy wages. And the women took the child, and nursed it.","And Pharaoh's daughter said unto her, Take this child away, and nurse it for me, and I will give thee thy wages. And the women took the child, and nursed it.",31,E,1,E,E,,"And Pharaoh's daughter said unto her, Take this child away, and nurse it for me, and I will give thee thy wages. And the women took the child, and nursed it.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,10,Exodus_2_10,Exodus 2:10,"And the child grew, and she brought him unto Pharaoh's daughter, and he became her son. And she called his name Moses: and she said, Because I drew him out of the water.","And the child grew, and she brought him unto Pharaoh's daughter, and he became her son. And she called his name Moses: and she said, Because I drew him out of the water.",33,E,1,E,E,,"And the child grew, and she brought him unto Pharaoh's daughter, and he became her son. And she called his name Moses: and she said, Because I drew him out of the water.",,,,J:0.0;E:100.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#008888""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,11,Exodus_2_11,Exodus 2:11,"And it came to pass in those days, when Moses was grown, that he went out unto his brethren, and looked on their burdens: and he spied an Egyptian smiting an Hebrew, one of his brethren.","And it came to pass in those days, when Moses was grown, that he went out unto his brethren, and looked on their burdens: and he spied an Egyptian smiting an Hebrew, one of his brethren.",36,J,1,J,J,"And it came to pass in those days, when Moses was grown, that he went out unto his brethren, and looked on their burdens: and he spied an Egyptian smiting an Hebrew, one of his brethren.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,12,Exodus_2_12,Exodus 2:12,"And he looked this way and that way, and when he saw that there was no man, he slew the Egyptian, and hid him in the sand.","And he looked this way and that way, and when he saw that there was no man, he slew the Egyptian, and hid him in the sand.",27,J,1,J,J,"And he looked this way and that way, and when he saw that there was no man, he slew the Egyptian, and hid him in the sand.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,13,Exodus_2_13,Exodus 2:13,"And when he went out the second day, behold, two men of the Hebrews strove together: and he said to him that did the wrong, Wherefore smitest thou thy fellow?","And when he went out the second day, behold, two men of the Hebrews strove together: and he said to him that did the wrong, Wherefore smitest thou thy fellow?",30,J,1,J,J,"And when he went out the second day, behold, two men of the Hebrews strove together: and he said to him that did the wrong, Wherefore smitest thou thy fellow?",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,14,Exodus_2_14,Exodus 2:14,"And he said, Who made thee a prince and a judge over us? intendest thou to kill me, as thou killedst the Egyptian? And Moses feared, and said, Surely this thing is known.","And he said, Who made thee a prince and a judge over us? intendest thou to kill me, as thou killedst the Egyptian? And Moses feared, and said, Surely this thing is known.",33,J,1,J,J,"And he said, Who made thee a prince and a judge over us? intendest thou to kill me, as thou killedst the Egyptian? And Moses feared, and said, Surely this thing is known.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,15,Exodus_2_15,Exodus 2:15,"Now when Pharaoh heard this thing, he sought to slay Moses. But Moses fled from the face of Pharaoh, and dwelt in the land of Midian: and he sat down by a well.","Now when Pharaoh heard this thing, he sought to slay Moses. But Moses fled from the face of Pharaoh, and dwelt in the land of Midian: and he sat down by a well.",33,J;J,2,J,J->J,"Now when Pharaoh heard this thing, he sought to slay Moses. But Moses fled from the face of Pharaoh, and dwelt in the land of Midian: and he sat down by a well.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,medium,,,,,multi_source,boundary_1,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#000088""], ""segments"": 2, ""has_redaction"": false, ""is_multi_source"": true, ""source_complexity"": ""medium""}"
Exodus,2,16,Exodus_2_16,Exodus 2:16,"Now the priest of Midian had seven daughters: and they came and drew water, and filled the troughs to water their father's flock.","Now the priest of Midian had seven daughters: and they came and drew water, and filled the troughs to water their father's flock.",23,J,1,J,J,"Now the priest of Midian had seven daughters: and they came and drew water, and filled the troughs to water their father's flock.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,17,Exodus_2_17,Exodus 2:17,"And the shepherds came and drove them away: but Moses stood up and helped them, and watered their flock.","And the shepherds came and drove them away: but Moses stood up and helped them, and watered their flock.",19,J,1,J,J,"And the shepherds came and drove them away: but Moses stood up and helped them, and watered their flock.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,18,Exodus_2_18,Exodus 2:18,"And when they came to Reuel their father, he said, How is it that ye are come so soon to day?","And when they came to Reuel their father, he said, How is it that ye are come so soon to day?",21,J,1,J,J,"And when they came to Reuel their father, he said, How is it that ye are come so soon to day?",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,19,Exodus_2_19,Exodus 2:19,"And they said, An Egyptian delivered us out of the hand of the shepherds, and also drew water enough for us, and watered the flock.","And they said, An Egyptian delivered us out of the hand of the shepherds, and also drew water enough for us, and watered the flock.",25,J,1,J,J,"And they said, An Egyptian delivered us out of the hand of the shepherds, and also drew water enough for us, and watered the flock.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,20,Exodus_2_20,Exodus 2:20,"And he said unto his daughters, And where is he? why is it that ye have left the man? call him, that he may eat bread.","And he said unto his daughters, And where is he? why is it that ye have left the man? call him, that he may eat bread.",26,J,1,J,J,"And he said unto his daughters, And where is he? why is it that ye have left the man? call him, that he may eat bread.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,21,Exodus_2_21,Exodus 2:21,And Moses was content to dwell with the man: and he gave Moses Zipporah his daughter.,And Moses was content to dwell with the man: and he gave Moses Zipporah his daughter.,16,J,1,J,J,And Moses was content to dwell with the man: and he gave Moses Zipporah his daughter.,,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,22,Exodus_2_22,Exodus 2:22,"And she bare him a son, and he called his name Gershom: for he said, I have been a stranger in a strange land.","And she bare him a son, and he called his name Gershom: for he said, I have been a stranger in a strange land.",24,J,1,J,J,"And she bare him a son, and he called his name Gershom: for he said, I have been a stranger in a strange land.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,2,23,Exodus_2_23,Exodus 2:23,"And it came to pass in process of time, that the king of Egypt died: and the children of Israel sighed by reason of the bondage, and they cried, and their cry came up unto God by reason of the bondage.","And it came to pass in process of time, that the king of Egypt died: and the children of Israel sighed by reason of the bondage, and they cried, and their cry came up unto God by reason of the bondage.",41,J;P,2,J,J->P,"And it came to pass in process of time, that the king of Egypt died:",,"and the children of Israel sighed by reason of the bondage, and they cried, and their cry came up unto God by reason of the bondage.",,,J:33.8;E:0.0;P:65.7;R:0.0;UNKNOWN:0.0,medium,,,,,multi_source,boundary_1,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#888800""], ""segments"": 2, ""has_redaction"": false, ""is_multi_source"": true, ""source_complexity"": ""medium""}"
Exodus,2,24,Exodus_2_24,Exodus 2:24,"And God heard their groaning, and God remembered his covenant with Abraham, with Isaac, and with Jacob.","And God heard their groaning, and God remembered his covenant with Abraham, with Isaac, and with Jacob.",17,P,1,P,P,,,"And God heard their groaning, and God remembered his covenant with Abraham, with Isaac, and with Jacob.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
